date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:13	3585/3585	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Sep%202023%2000:27:39%20GMT	https://55hotel.com.br/medias/elementor/thumbs/suite-305-casal-flat-55-in-hotel-sc-qd5cpz8j5cg4kz3sjavdyq8r4nj959xwmyul9e1gg4.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/suite-305-casal-flat-55-in-hotel-sc-qd5cpz8j5cg4kz3sjavdyq8r4nj959xwmyul9e1gg4.jpg	(from https://55hotel.com.br/)
11:54:13	31406/31406	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2014%20Nov%202024%2023:32:40%20GMT	https://55hotel.com.br/servicos/suite-204-casal-de-10m%c2%b2/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-204-casal-de-10m%c2%b2/index.html	(from https://55hotel.com.br/)
11:54:13	354910/354910	---MCZ	200	added ('OK')	text/html	date:Wed,%2013%20Nov%202024%2013:04:48%20GMT	https://55hotel.com.br/servicos/suite-206-casal/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-206-casal/index.html	(from https://55hotel.com.br/)
11:54:14	356819/356819	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2005:51:08%20GMT	https://55hotel.com.br/servicos/suite-205-casal/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-205-casal/index.html	(from https://55hotel.com.br/)
11:54:14	4172/4172	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2017:15:41%20GMT	https://55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-16.57.09-2-qpr5qm40otorfnmz0vaobi940gmv7jqip8nwu3x3lw.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-16.57.09-2-qpr5qm40otorfnmz0vaobi940gmv7jqip8nwu3x3lw.jpg	(from https://55hotel.com.br/)
11:54:14	355807/355807	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Nov%202024%2005:12:26%20GMT	https://55hotel.com.br/servicos/suite-301-de-casal-moderno-no-3o-andar/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-301-de-casal-moderno-no-3o-andar/index.html	(from https://55hotel.com.br/)
11:54:14	31734/31734	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2014%20Nov%202024%2023:32:29%20GMT	https://55hotel.com.br/servicos/suite-207-casal-de-18m%c2%b2/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-207-casal-de-18m%c2%b2/index.html	(from https://55hotel.com.br/)
11:54:15	352641/352641	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2019:56:35%20GMT	https://55hotel.com.br/servicos/suite-301-de-casal-no-3o-andar-2/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-301-de-casal-no-3o-andar-2/index.html	(from https://55hotel.com.br/)
11:54:15	3711/3711	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Jun%202024%2017:07:43%20GMT	https://55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.30.19-4-qpr5apob2px514qgvhuvn0pe8t0bzvlzijd7klhuv8.jpeg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/WhatsApp-Image-2024-06-11-at-15.30.19-4-qpr5apob2px514qgvhuvn0pe8t0bzvlzijd7klhuv8.jpg	(from https://55hotel.com.br/)
11:54:15	354082/354082	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Nov%202024%2015:11:59%20GMT	https://55hotel.com.br/servicos/suite-303-de-casal-no-3o-andar/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-303-de-casal-no-3o-andar/index.html	(from https://55hotel.com.br/)
11:54:15	30790/30790	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2024%20Nov%202024%2017:59:17%20GMT	https://55hotel.com.br/servicos/suite-304-tripla-no-3o-andar-de-20m%c2%b2-e-acessibilidade-para-cadeirante/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-304-tripla-no-3o-andar-de-20m%c2%b2-e-acessibilidade-para-cadeirante/index.html	(from https://55hotel.com.br/)
11:54:16	30575/30575	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2014%20Nov%202024%2023:32:24%20GMT	https://55hotel.com.br/servicos/suite-305-de-casal-no-3o-andar-de-15m%c2%b2/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-305-de-casal-no-3o-andar-de-15m%c2%b2/index.html	(from https://55hotel.com.br/)
11:54:17	649503/649503	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jan%202024%2017:47:06%20GMT	https://55hotel.com.br/medias/Hospedagem-inteligente-alexa-com-comando-de-voz-e1704476825878.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/Hospedagem-inteligente-alexa-com-comando-de-voz-e1704476825878.png	(from https://55hotel.com.br/)
11:54:17	30711/30711	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2014%20Nov%202024%2023:32:37%20GMT	https://55hotel.com.br/servicos/suite-306-de-casal-no-3o-andar-de-18m%c2%b2/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-306-de-casal-no-3o-andar-de-18m%c2%b2/index.html	(from https://55hotel.com.br/)
11:54:18	656810/656810	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jan%202024%2018:13:28%20GMT	https://55hotel.com.br/medias/Hospedagem-inteligente-hotel-alexa-comando-de-voz.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/Hospedagem-inteligente-hotel-alexa-comando-de-voz.png	(from https://55hotel.com.br/)
11:54:18	347441/347441	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Nov%202024%2020:24:53%20GMT	https://55hotel.com.br/servicos/suite-307-solteiro-economico-3o-andar/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-307-solteiro-economico-3o-andar/index.html	(from https://55hotel.com.br/)
11:54:18	30632/30632	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2009%20Nov%202024%2016:28:09%20GMT	https://55hotel.com.br/servicos/suite-308-de-casal-no-3o-andar-de-17m%c2%b2/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/servicos/suite-308-de-casal-no-3o-andar-de-17m%c2%b2/index.html	(from https://55hotel.com.br/)
11:54:19	258560/258560	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2022:11:30%20GMT	https://55hotel.com.br/fotos/parque-zoo-botanico-de-joinville/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/fotos/parque-zoo-botanico-de-joinville/index.html	(from https://55hotel.com.br/)
11:54:19	103365/103365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:19:28%20GMT	https://55hotel.com.br/medias/petiscos-55innhotel-joinville-sc.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/petiscos-55innhotel-joinville-sc.jpg	(from https://55hotel.com.br/)
11:54:19	137844/137844	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Sep%202024%2016:57:20%20GMT	https://55hotel.com.br/medias/cafe-da-manha-hote-smart-55-em-joinville-santa-catarina-sc.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/cafe-da-manha-hote-smart-55-em-joinville-santa-catarina-sc.png	(from https://55hotel.com.br/)
11:54:19	258786/258786	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Nov%202024%2008:48:58%20GMT	https://55hotel.com.br/fotos/shopping-mueller-de-joinville/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/fotos/shopping-mueller-de-joinville/index.html	(from https://55hotel.com.br/)
11:54:19	258840/258840	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2023:32:27%20GMT	https://55hotel.com.br/fotos/museu-nacional-de-imigracao-e-colonizacao/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/fotos/museu-nacional-de-imigracao-e-colonizacao/index.html	(from https://55hotel.com.br/)
11:54:19	52348/52348	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:47:57%20GMT	https://55hotel.com.br/medias/55-inn-hotel-joinville-sc.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/55-inn-hotel-joinville-sc.jpg	(from https://55hotel.com.br/)
11:54:20	56754/56754	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:48:12%20GMT	https://55hotel.com.br/medias/se-hospede-no-55-inn-hotel-joinville-santa-catarina.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/se-hospede-no-55-inn-hotel-joinville-santa-catarina.jpg	(from https://55hotel.com.br/)
11:54:20	258578/258578	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202024%2021:40:53%20GMT	https://55hotel.com.br/fotos/feira-de-artesanato-na-praca-da-bandeira/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/fotos/feira-de-artesanato-na-praca-da-bandeira/index.html	(from https://55hotel.com.br/)
11:54:20	76249/76249	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:48:05%20GMT	https://55hotel.com.br/medias/estrutura-55-inn-hotel-joinville-santa-catarina.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/estrutura-55-inn-hotel-joinville-santa-catarina.jpg	(from https://55hotel.com.br/)
11:54:20	46070/46070	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:48:02%20GMT	https://55hotel.com.br/medias/estacionamento-para-cadeirantes-55-inn-hotel-joinville-santa-catarina.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/estacionamento-para-cadeirantes-55-inn-hotel-joinville-santa-catarina.jpg	(from https://55hotel.com.br/)
11:54:21	264554/264554	---MCZ	200	added ('OK')	text/html	date:Tue,%2019%20Nov%202024%2019:46:34%20GMT	https://55hotel.com.br/contatos/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/contatos/index.html	(from https://55hotel.com.br/)
11:54:21	159606/159606	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Sep%202024%2016:57:24%20GMT	https://55hotel.com.br/medias/estacionamento-privativo-hotel-smart-55-em-joinville-santa-catarina-sc.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/estacionamento-privativo-hotel-smart-55-em-joinville-santa-catarina-sc.png	(from https://55hotel.com.br/)
11:54:21	90077/90077	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:47:55%20GMT	https://55hotel.com.br/medias/55-inn-hotel-joinville-santa-catarina.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/55-inn-hotel-joinville-santa-catarina.jpg	(from https://55hotel.com.br/)
11:54:21	89565/89565	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:48:00%20GMT	https://55hotel.com.br/medias/estacionamento-55-inn-hotel-joinville-santa-catarina.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/estacionamento-55-inn-hotel-joinville-santa-catarina.jpg	(from https://55hotel.com.br/)
11:54:22	480616/480616	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2022:21:24%20GMT	https://55hotel.com.br/medias/estacionamento-cadeirante-55-inn-hotel.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/estacionamento-cadeirante-55-inn-hotel.png	(from https://55hotel.com.br/)
11:54:22	84759/84759	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:47:59%20GMT	https://55hotel.com.br/medias/cozinha-55-inn-hotel-joinville-santa-catarina.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/cozinha-55-inn-hotel-joinville-santa-catarina.jpg	(from https://55hotel.com.br/)
11:54:22	97817/97817	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:48:07%20GMT	https://55hotel.com.br/medias/ficar-em-hotel-55-inn-hotel-joinville-santa-catarina.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/ficar-em-hotel-55-inn-hotel-joinville-santa-catarina.jpg	(from https://55hotel.com.br/)
11:54:22	40365/40365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:48:09%20GMT	https://55hotel.com.br/medias/hospedagem-55-inn-hotel-joinville-santa-catarina.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hospedagem-55-inn-hotel-joinville-santa-catarina.jpg	(from https://55hotel.com.br/)
11:54:22	84709/84709	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Oct%202023%2021:48:04%20GMT	https://55hotel.com.br/medias/estadias-baratas-55-inn-hotel-joinville-santa-catarina.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/estadias-baratas-55-inn-hotel-joinville-santa-catarina.jpg	(from https://55hotel.com.br/)
11:54:22	442480/442480	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2022:15:34%20GMT	https://55hotel.com.br/medias/55-inn-hotel.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/55-inn-hotel.png	(from https://55hotel.com.br/)
11:54:23	912336/912336	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jan%202024%2017:33:25%20GMT	https://55hotel.com.br/medias/ALEXA....png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/ALEXA....png	(from https://55hotel.com.br/)
11:54:23	607240/607240	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2022:15:40%20GMT	https://55hotel.com.br/medias/esta-com-fome-55-inn-hotel-tem-cafe-cha-leite-quente.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/esta-com-fome-55-inn-hotel-tem-cafe-cha-leite-quente.png	(from https://55hotel.com.br/)
11:54:23	1104603/1104603	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Sep%202023%2017:48:34%20GMT	https://55hotel.com.br/medias/lugares-para-comer-em-joinville-comida-regional-cafe-paris.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/lugares-para-comer-em-joinville-comida-regional-cafe-paris.png	(from https://55hotel.com.br/)
11:54:23	609261/609261	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Oct%202023%2022:15:38%20GMT	https://55hotel.com.br/medias/esta-com-fome-55-inn-hotel-faz-sanduiches-para-matar-sua-fome.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/esta-com-fome-55-inn-hotel-faz-sanduiches-para-matar-sua-fome.png	(from https://55hotel.com.br/)
11:54:23	72657/72657	---M--	200	added ('OK')	image/jpeg	date:Wed,%2001%20Nov%202023%2022:02:18%20GMT	https://55hotel.com.br/medias/55-hotel-em-joinville-santa-catarina.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/55-hotel-em-joinville-santa-catarina.jpg	(from https://55hotel.com.br/)
11:54:23	179035/179035	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Sep%202024%2016:57:27%20GMT	https://55hotel.com.br/medias/cafes-da-manha-hote-smart-55-em-joinville-santa-catarina-sc.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/cafes-da-manha-hote-smart-55-em-joinville-santa-catarina-sc.png	(from https://55hotel.com.br/)
11:54:24	576645/576645	---M--	200	added ('OK')	image/png	date:Fri,%2005%20Jan%202024%2017:51:44%20GMT	https://55hotel.com.br/medias/Hospedagem-inteligente-alexa-comando-de-voz.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/Hospedagem-inteligente-alexa-comando-de-voz.png	(from https://55hotel.com.br/)
11:54:24	134334/134334	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Sep%202024%2017:11:29%20GMT	https://55hotel.com.br/medias/estacionamentos-privativo-hotel-smart-55-em-joinville-santa-catarina-sc.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/estacionamentos-privativo-hotel-smart-55-em-joinville-santa-catarina-sc.png	(from https://55hotel.com.br/)
11:54:24	160490/160490	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2016:54:14%20GMT	https://55hotel.com.br/medias/elementor/thumbs/o-que-fazer-em-joinville-santa-catarina-qlzd0a5506epshshyusy9rrl3ox66jr376pbuxrobk.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/o-que-fazer-em-joinville-santa-catarina-qlzd0a5506epshshyusy9rrl3ox66jr376pbuxrobk.png	(from https://55hotel.com.br/)
11:54:24	22790/22790	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Dec%202023%2016:27:24%20GMT	https://55hotel.com.br/medias/elementor/thumbs/centro-cultural-da-juventude-joinville-sc-qgimo0ixqhjqkhm57ncflm6c05ca1ea9v8bjnhtujk.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/centro-cultural-da-juventude-joinville-sc-qgimo0ixqhjqkhm57ncflm6c05ca1ea9v8bjnhtujk.jpg	(from https://55hotel.com.br/)
11:54:24	20208/20208	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202023%2020:25:11%20GMT	https://55hotel.com.br/medias/elementor/thumbs/Catedral_Sao_Francisco_Xavier_Joinville_Brasil-qdmh8seest5wmegz34voo5iv2wrhxm45y3c4sgveu8.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/Catedral_Sao_Francisco_Xavier_Joinville_Brasil-qdmh8seest5wmegz34voo5iv2wrhxm45y3c4sgveu8.jpg	(from https://55hotel.com.br/)
11:54:25	29862/29862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Oct%202023%2014:45:08%20GMT	https://55hotel.com.br/medias/elementor/thumbs/museu-de-artes-joinvile-sc-qdm2fylyoprhbyflfbg1r3zckt03mbtscuagaswfz4.jpg	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/thumbs/museu-de-artes-joinvile-sc-qdm2fylyoprhbyflfbg1r3zckt03mbtscuagaswfz4.jpg	(from https://55hotel.com.br/)
11:54:25	269357/269357	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2019:25:04%20GMT	https://55hotel.com.br/fotos/algumas-opcoes-do-que-fazer-em-joinville-perto-do-55-inn-smart-hotel/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/fotos/algumas-opcoes-do-que-fazer-em-joinville-perto-do-55-inn-smart-hotel/index.html	(from https://55hotel.com.br/)
11:54:25	290807/290807	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Nov%202024%2023:54:53%20GMT	https://55hotel.com.br/empresa	C:/My%20Web%20Sites/55hotel/55hotel.com.br/empresa.html	(from https://55hotel.com.br/)
11:54:26	256265/256265	---MCZ	200	added ('OK')	text/html	date:Mon,%2011%20Nov%202024%2003:11:41%20GMT	https://55hotel.com.br/fotos/explore-a-cultura-no-centro-cultural-da-juventude-com-conforto-e-economia-no-55-inn-hotel-em-joinville-centro/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/fotos/explore-a-cultura-no-centro-cultural-da-juventude-com-conforto-e-economia-no-55-inn-hotel-em-joinville-centro/index.html	(from https://55hotel.com.br/)
11:54:26	2623/2623	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/WhatsApp-icone.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/WhatsApp-icone.png	(from https://55hotel.com.br/)
11:54:26	257440/257440	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2008:30:36%20GMT	https://55hotel.com.br/fotos/catedral-de-sao-francisco-xavier/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/fotos/catedral-de-sao-francisco-xavier/index.html	(from https://55hotel.com.br/)
11:54:26	32622/32622	---M--	200	added ('OK')	image/png	date:Fri,%2008%20Dec%202023%2015:57:14%20GMT	https://55hotel.com.br/medias/hotel-em-joinville-centro-sc-hospedagem-preco.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/hotel-em-joinville-centro-sc-hospedagem-preco.png	(from https://55hotel.com.br/)
11:54:26	260952/260952	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Nov%202024%2000:29:43%20GMT	https://55hotel.com.br/fotos/museu-de-arte-de-joinville-maj/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/fotos/museu-de-arte-de-joinville-maj/index.html	(from https://55hotel.com.br/)
11:54:26	3303/3303	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/e-gallery/css/e-gallery.min.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/e-gallery/css/e-gallery.min.css	(from https://55hotel.com.br/)
11:54:27	232496/232496	---MCZ	200	added ('OK')	text/html	date:Thu,%2014%20Nov%202024%2023:32:25%20GMT	https://55hotel.com.br/politicas-de-privacidade/	C:/My%20Web%20Sites/55hotel/55hotel.com.br/politicas-de-privacidade/index.html	(from https://55hotel.com.br/)
11:54:27	8296/8296	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-8315.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-8315.css	(from https://55hotel.com.br/)
11:54:27	4567/4567	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-8356.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-8356.css	(from https://55hotel.com.br/)
11:54:27	467/467	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-8443.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-8443.css	(from https://55hotel.com.br/)
11:54:27	12456/12456	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-11574.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-11574.css	(from https://55hotel.com.br/)
11:54:28	1151/1151	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-11698.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-11698.css	(from https://55hotel.com.br/)
11:54:28	11096/11096	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-11693.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-11693.css	(from https://55hotel.com.br/)
11:54:28	5431/5431	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-11750.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-11750.css	(from https://55hotel.com.br/)
11:54:28	11636/11636	---M--	200	added ('OK')	text/css	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/medias/elementor/css/post-11745.css	C:/My%20Web%20Sites/55hotel/55hotel.com.br/medias/elementor/css/post-11745.css	(from https://55hotel.com.br/)
11:54:29	286056/286056	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Oct%202024%2019:18:10%20GMT	https://55hotel.com.br/conteudo/cache/wpo-minify/1728325362/assets/wpo-minify-footer-c1cb50fc.min.js	C:/My%20Web%20Sites/55hotel/55hotel.com.br/conteudo/cache/wpo-minify/1728325362/assets/wpo-minify-footer-c1cb50fc.min.js	(from https://55hotel.com.br/)
11:54:29	209896/209896	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Oct%202024%2018:22:47%20GMT	https://55hotel.com.br/conteudo/cache/wpo-minify/1728325362/assets/wpo-minify-footer-3fbb16aa.min.js	C:/My%20Web%20Sites/55hotel/55hotel.com.br/conteudo/cache/wpo-minify/1728325362/assets/wpo-minify-footer-3fbb16aa.min.js	(from https://55hotel.com.br/)
11:54:31	344590/344590	---M--	200	added ('OK')	text/javascript	date:Mon,%2007%20Oct%202024%2019:14:23%20GMT	https://55hotel.com.br/conteudo/cache/wpo-minify/1728325362/assets/wpo-minify-footer-a25b2b1d.min.js	C:/My%20Web%20Sites/55hotel/55hotel.com.br/conteudo/cache/wpo-minify/1728325362/assets/wpo-minify-footer-a25b2b1d.min.js	(from https://55hotel.com.br/)
11:54:31	81626/81626	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/conteudo/plugins/jet-elements/assets/images/dummy-map.png	C:/My%20Web%20Sites/55hotel/55hotel.com.br/conteudo/plugins/jet-elements/assets/images/dummy-map.png	(from https://55hotel.com.br/conteudo/plugins/jet-elements/assets/css/jet-elements.css)
11:54:31	190360/190360	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/eicons/fonts/eicons.eot?5.9.1	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/eicons/fonts/eiconsc2cd.eot	(from https://55hotel.com.br/modulos/dev/assets/lib/eicons/css/elementor-icons.min.css)
11:54:31	84384/84384	---M--	200	added ('OK')	font/woff2	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/eicons/fonts/eicons.woff2?5.9.1	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/eicons/fonts/eiconsc2cd.woff2	(from https://55hotel.com.br/modulos/dev/assets/lib/eicons/css/elementor-icons.min.css)
11:54:32	190200/190200	---M--	200	added ('OK')	font/ttf	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/eicons/fonts/eicons.ttf?5.9.1	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/eicons/fonts/eiconsc2cd.ttf	(from https://55hotel.com.br/modulos/dev/assets/lib/eicons/css/elementor-icons.min.css)
11:54:32	102204/102204	---M--	200	added ('OK')	font/woff	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/eicons/fonts/eicons.woff?5.9.1	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/eicons/fonts/eiconsc2cd.woff	(from https://55hotel.com.br/modulos/dev/assets/lib/eicons/css/elementor-icons.min.css)
11:54:32	279162/279162	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2028%20Sep%202023%2015:14:14%20GMT	https://55hotel.com.br/modulos/dev/assets/lib/eicons/fonts/eicons.svg?5.9.1	C:/My%20Web%20Sites/55hotel/55hotel.com.br/modulos/dev/assets/lib/eicons/fonts/eiconsc2cd.svg	(from https://55hotel.com.br/modulos/dev/assets/lib/eicons/css/elementor-icons.min.css)
